USERID,BROWSER_COUNT,COURSE_COUNT,COURSE_LAST_ACCESS,COURSE_SUM_VIEW,COURSE_AVG_SCORE,EXAM_AH_SCORE,EXAM_WRITEN_SCORE,EXAM_MIDDLE_SCORE,EXAM_LAB,EXAM_PROGRESS,EXAM_GROUP_SCORE,EXAM_FACE_SCORE,EXAM_ONLINE_SCORE,NODEBB_LAST_POST,NODEBB_CHANNEL_COUNT,NODEBB_TOPIC_COUNT,COURSE_SUM_VIDEO_LEN,SEX,MAJORID,STATUS,GRADE,CLASSID,EXAM_HOMEWORK,EXAM_LABSCORE,EXAM_OTHERSCORE,NODEBB_PARTICIPATIONRATE,COURSE_WORKTIME,COURSE_WORKACCURACYRATE,COURSE_WORKCOMPLETERATE,NODEBB_POSTSCOUNT,NODEBB_NORMALBBSPOSTSCOUONT,NODEBB_REALBBSARCHIVECOUNT,NORMALBBSARCHIVECOUNT,COURSE_WORKCOUNT,STUNO,ID,STUID,COURSEOPENID,HOMEWORKSCORE,WRITTENASSIGNMENTSCORE,MIDDLEASSIGNMENTSCORE,LABSCORE,OTHERSCORE,TOTALSCORE,STUDYTERM,COURSEID,EXAMNUM,PROCESS,GROUPSTUDYSCORE,FACESTUDYSCORE,ONLINESTUDYSCORE
310_20158310020562,113.0,12,1512210088.0,,,76.71428571428571,6.428571428571429,8.0,26.416666666666668,0.0,3.8142857142857145,6.414285714285715,2.5714285714285716,,,,0.0,女,310_260000090,毕业,201503,310_20158310020099,38.285714285714285,11.285714285714286,0,0.0,6952.75,34.8075,50.0,0.0,0.0,0.0,0.0,4.25,20158310020562,bs3wacco1qndpvqxlkpcng,310_20158310020562,a0euanqnrrzbdsesy4rymw,37,0,18,0,0,91,201703,310_260000656,"2,7510",0,0,18.0,18.0
310_20158310020584,44.0,12,1513173949.0,,,81.14285714285714,6.428571428571429,8.142857142857142,31.333333333333332,0.0,3.8142857142857145,6.192857142857143,2.5714285714285716,,,,0.0,女,310_260000090,毕业,201503,310_20158310020099,40.714285714285715,13.428571428571429,0,0.0,2610.0,47.9375,50.0,0.0,0.0,0.0,0.0,2.25,20158310020584,36qtaeaorabdd8h6bys5na,310_20158310020584,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,93,201703,310_260000656,"2,7510",0,0,18.0,18.0
310_20158310020590,164.0,12,1512914768.0,,,79.85714285714286,6.428571428571429,8.142857142857142,20.8125,0.0,3.8142857142857145,7.15,2.5714285714285716,,,,0.0,女,310_260000090,毕业,201503,310_20158310020099,40.714285714285715,11.142857142857142,0,0.0,4705.0,29.08,50.0,0.0,0.0,0.0,0.0,4.75,20158310020590,v587aucorqxfkj-txko7-a,310_20158310020590,a0euanqnrrzbdsesy4rymw,37,0,18,0,0,91,201703,310_260000656,"2,7510",0,0,18.0,18.0
310_20158310260417,112.0,1885,1514367774.0,83.191875,,96.875,19.125,12.25,26.28125,7.0,3.4875,7.2,2.25,1493674137.0,1.0,3.0,9.2,女,310_260000090,毕业,201503,310_20158310260099,28.375,24.125,0,4.87,3250.0,26.486,40.0,0.4,0.0,0.4,0.0,8.0,20158310260417,ikncapqnhapgrfscwwmlxq,310_20158310260417,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,7510,0,0,18.0,18.0
310_20158310260407,143.0,26,1514054188.0,0.04303240740740741,,95.125,18.625,11.625,19.555555555555557,0.0,3.45,7.2,2.25,1493671520.0,1.0,3.0,0.0,女,310_260000090,毕业,201503,310_20158310260099,28.0,23.875,0,4.87,1438.6,9.486,40.0,0.4,0.0,0.4,0.0,7.2,20158310260407,ls8-afencl1odk8tnzvgeg,310_20158310260407,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,7510,0,0,18.0,18.0
310_20158310260420,120.0,4888,1514054410.0,132.38047453703703,,93.875,19.125,11.625,29.0,0.0,3.45,6.95,2.0,,,,0.0,男,310_260000090,毕业,201503,310_20158310260099,26.5,24.125,0,5.74,2092.4,8.962,40.0,0.6,0.0,0.6,0.0,8.6,20158310260420,jb8iasoo1lxk70bcy6lpba,310_20158310260420,a0euanqnrrzbdsesy4rymw,36,0,19,0,0,87,201703,310_260000656,7510,0,0,16.0,16.0
310_20158310260414,285.0,5798,1514927653.0,0.4882523148148148,,96.75,19.25,12.0,33.475,10.25,3.675,7.2,2.25,1510135107.0,2.0,6.0,41.8,男,310_260000090,毕业,201503,310_20158310260099,27.75,24.625,0,6.298,2158.0,14.644,40.0,1.2,0.0,0.6,0.0,6.6,20158310260414,fyimafin4ydeukd9fdhjcq,310_20158310260414,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,7510,0,0,18.0,18.0
310_20158310260406,237.0,26,1514056719.0,0.0010532407407407407,,93.625,19.125,11.875,31.083333333333332,0.0,3.5625,6.95,2.0,1510137466.0,2.0,8.0,1.4,女,310_260000090,毕业,201503,310_20158310260099,26.25,23.75,0,7.168,3323.0,12.754,40.0,1.6,0.0,0.8,0.0,11.8,20158310260406,n9lgassoe5plyl4vhr-a-w,310_20158310260406,a0euanqnrrzbdsesy4rymw,33,0,19,0,0,84,201703,310_260000656,7510,0,0,16.0,16.0
310_20168310110220,114.0,17,1512151997.0,,,94.73333333333333,15.8,6.733333333333333,58.29807692307692,0.0,0.0,13.66,3.1666666666666665,,,,0.0,男,310_260000247,注册,201603,310_20168310110014,41.46666666666667,13.866666666666667,0,0.0,3095.0,40.01,74.07444444444444,0.0,0.0,0.0,0.0,8.88888888888889,20168310110220,nhiaas6opk9fkq7ldkvrxq,310_20168310110220,a0euanqnrrzbdsesy4rymw,38,0,18,0,0,94,201703,310_260000656,"2,7510",0,0,19.0,18.6
310_20168310110244,579.0,1462,1513002810.0,683.7876157407408,,90.4,15.333333333333334,6.733333333333333,58.44230769230769,2.2666666666666666,0.0,12.503333333333334,2.7666666666666666,,,,0.0,男,310_260000247,注册,201603,310_20168310110014,39.93333333333333,13.0,0,0.0,6864.666666666667,39.62444444444444,74.07444444444444,0.0,0.0,0.0,0.0,9.0,20168310110244,7pjjatuoq6hijgsra2x1sq,310_20168310110244,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,17.8,18.8
310_20168310110240,762.0,170,1514316204.0,0.0159375,,89.33333333333333,15.6,6.8,59.79,1.4,0.0,12.72,2.8933333333333335,1514316331.0,2.0,2.0,0.0,女,310_260000247,注册,201603,310_20168310110014,38.46666666666667,12.8,0,0.48333333333333334,-897.5555555555555,39.327777777777776,74.07444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,7.555555555555555,20168310110240,yitvatmo3bblkfxu71xaiq,310_20168310110240,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,96,201703,310_260000656,"2,7510",0,0,17.6,20.0
310_20168310110251,176.0,68,1513366859.0,0.011018518518518518,,80.4,14.666666666666666,4.733333333333333,54.9875,0.0,0.0,12.463333333333333,2.99,,,,6.222222222222222,女,310_260000247,注册,201603,310_20168310110014,33.13333333333333,12.333333333333334,0,0.0,2729.3333333333335,36.89888888888889,74.07444444444444,0.0,0.0,0.0,0.0,8.11111111111111,20168310110251,sfnyaeqoilrb6-whaeopyq,310_20168310110251,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,17.4,18.8
310_20168310110248,127.0,17,1512418115.0,,,89.2,14.466666666666667,5.733333333333333,53.3175,0.0,0.0,13.216666666666667,3.0866666666666664,,,,0.0,女,310_260000247,注册,201603,310_20168310110014,39.06666666666667,13.666666666666666,0,0.0,-59181.666666666664,44.26888888888889,74.07444444444444,0.0,0.0,0.0,0.0,5.222222222222222,20168310110248,jvioacuor7rlt5zszfitlw,310_20168310110248,a0euanqnrrzbdsesy4rymw,29,0,19,0,0,84,201703,310_260000656,"2,7510",0,0,17.8,19.0
310_20168310110229,87.0,17,1512235996.0,0.0013773148148148147,,93.8,15.466666666666667,6.733333333333333,59.9078947368421,0.8,0.0,13.683333333333334,3.1033333333333335,1496689705.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310110014,41.06666666666667,13.733333333333333,0,0.0,3723.777777777778,35.7,74.07444444444444,0.0,0.0,0.0,0.0,6.777777777777778,20168310110229,tcrqacgombfcexbxxvfpcq,310_20168310110229,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,17.6,19.0
310_20168310110219,231.0,17,1511437234.0,,0.27928692699490665,91.0,15.733333333333333,6.733333333333333,55.325,0.0,0.0,13.17,3.0166666666666666,,,,0.0,女,310_260000247,注册,201603,310_20168310110014,39.53333333333333,12.8,0,0.0,3999.222222222222,36.15555555555556,74.07444444444444,0.0,0.0,0.0,0.0,7.777777777777778,20168310110219,loj0abiori1ielemagrlag,310_20168310110219,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,17.8,18.8
310_20168310110258,82.0,34,1513633050.0,,,80.33333333333333,14.266666666666667,5.2,49.51470588235294,0.0,0.0,12.593333333333334,2.9633333333333334,,,,0.0,女,310_260000247,注册,201603,310_20168310110014,34.333333333333336,10.933333333333334,0,0.0,3174.6666666666665,35.336666666666666,74.07444444444444,0.0,0.0,0.0,0.0,6.222222222222222,20168310110258,wof5aukonodfc-m5gh0-aw,310_20168310110258,a0euanqnrrzbdsesy4rymw,27,0,19,0,0,83,201703,310_260000656,"2,7510",0,0,17.6,19.0
310_20168310110238,53.0,17,1512415859.0,,,84.66666666666667,15.466666666666667,6.066666666666666,62.868,0.0,0.0,12.286666666666667,2.74,,,,0.0,男,310_260000247,注册,201603,310_20168310110014,36.86666666666667,11.2,0,0.0,914.5555555555555,39.43222222222222,74.07444444444444,0.0,0.0,0.0,0.0,5.777777777777778,20168310110238,4-erat-ovqnctskzsizz-q,310_20168310110238,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,"2,7510",0,0,17.8,18.8
310_20168310110241,200.0,17,1513113447.0,,,89.33333333333333,14.866666666666667,6.666666666666667,60.15625,0.0,0.0,12.683333333333334,3.0,,,,0.0,男,310_260000247,注册,201603,310_20168310110014,38.733333333333334,13.4,0,0.0,3313.8888888888887,36.24444444444445,74.07444444444444,0.0,0.0,0.0,0.0,11.11111111111111,20168310110241,if-taeeof4rfxkiibl8pvw,310_20168310110241,a0euanqnrrzbdsesy4rymw,40,0,17,0,0,93,201703,310_260000656,"2,7510",0,0,17.8,18.6
310_20168310110230,309.0,119,1511789192.0,0.019872685185185184,,91.4,15.333333333333334,6.133333333333334,53.936,1.4,0.0,13.423333333333334,3.14,,,,0.0,女,310_260000247,注册,201603,310_20168310110014,40.93333333333333,12.333333333333334,0,0.0,3454.1111111111113,42.68222222222222,74.07444444444444,0.0,0.0,0.0,0.0,6.333333333333333,20168310110230,aezyaceodybgu38ipki-tq,310_20168310110230,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,17.8,18.6
310_20158310110464,188.0,12,1514313244.0,,0.46153846153846156,95.33333333333333,18.22222222222222,11.333333333333334,33.9375,0.0,3.3333333333333335,7.7555555555555555,2.2222222222222223,1514313192.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310110099,32.44444444444444,20.0,0,1.0875,11072.75,42.2525,50.0,0.25,0.0,0.25,0.0,6.0,20158310110464,gzzzaaiotzziwlvokjkyfq,310_20158310110464,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,17.8,20.0
310_20158310110466,52.0,36,1509468044.0,0.002361111111111111,,89.88888888888889,16.666666666666668,11.333333333333334,29.416666666666668,0.0,3.3333333333333335,6.85,2.088888888888889,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,30.88888888888889,18.77777777777778,0,0.0,1034.0,42.4375,50.0,0.0,0.0,0.0,0.0,2.25,20158310110466,gtt6afsnfa5orxoijhzlsa,310_20158310110466,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,90,201703,310_260000656,"2,7510",0,0,17.4,18.8
310_20158310110460,169.0,11,1514314115.0,,,94.375,19.875,12.5,,0.0,3.75,8.13125,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,36.875,10.75,0,1.0875,7997.25,17.6925,50.0,0.5,0.0,0.25,0.0,10.5,20158310110460,h2enasmogbpbzrhf3fj4lq,310_20158310110460,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,96,201703,310_260000656,"2,7510",0,0,17.8,20.0
310_20158310110479,45.0,12,1511086768.0,,,89.88888888888889,17.333333333333332,11.222222222222221,28.0,0.1111111111111111,3.3333333333333335,7.35,2.066666666666667,,,,0.0,男,310_260000090,毕业,201503,310_20158310110099,29.88888888888889,18.666666666666668,0,0.0,2187.5,37.355,50.0,0.0,0.0,0.0,0.0,2.5,20158310110479,0ovfackonzniexmtfy-09g,310_20158310110479,a0euanqnrrzbdsesy4rymw,28,0,19,0,0,83,201703,310_260000656,"2,7510",0,0,17.6,18.6
310_20158310110465,25.0,12,1512858637.0,0.0,,91.22222222222223,16.77777777777778,11.222222222222221,28.166666666666668,0.0,3.3333333333333335,6.872222222222222,2.088888888888889,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,31.666666666666668,19.22222222222222,0,0.0,3959.75,44.85,50.0,0.0,0.0,0.0,0.0,2.5,20158310110465,zulaad-o5ojcthvknraqxg,310_20158310110465,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,17.6,18.8
310_20158310110472,84.0,11,1514314877.0,,,92.5,20.375,12.875,,0.0,3.75,7.75625,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,35.25,10.0,0,0.0,6848.0,42.675,50.0,0.0,0.0,0.0,0.0,3.25,20158310110472,qrr5ab6ok4xfl6xcxf9w5w,310_20158310110472,a0euanqnrrzbdsesy4rymw,32,0,19,0,0,89,201703,310_260000656,"2,7510",0,0,17.8,20.0
310_20158310110471,188.0,300,1511532466.0,0.3670833333333333,,92.88888888888889,17.11111111111111,11.11111111111111,23.625,5.111111111111111,3.3333333333333335,7.305555555555555,2.2222222222222223,1514313496.0,1.0,1.0,646.25,女,310_260000090,毕业,201503,310_20158310110099,32.888888888888886,18.88888888888889,0,1.0875,8887.5,37.7475,50.0,0.25,0.0,0.25,0.0,6.75,20158310110471,ga3yabwosbldprmmwan3sg,310_20158310110471,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.0,20.0
310_20158310110473,68.0,24,1514318896.0,0.006666666666666667,,93.22222222222223,17.88888888888889,11.444444444444445,28.833333333333332,0.3333333333333333,3.3333333333333335,7.283333333333333,2.111111111111111,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,32.111111111111114,19.11111111111111,0,0.0,6780.0,43.6625,50.0,0.0,0.0,0.0,0.0,2.25,20158310110473,ld9basqoh4dojlu9zmyt-g,310_20158310110473,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,90,201703,310_260000656,"2,7510",0,0,17.8,19.0
310_20158310110478,84.0,24,1511902186.0,0.0031944444444444446,,88.22222222222223,16.0,10.555555555555555,17.875,2.2222222222222223,3.3333333333333335,6.894444444444445,2.088888888888889,,,,0.0,女,310_260000090,毕业,201503,310_20158310110099,32.44444444444444,16.88888888888889,0,0.0,1298.75,13.0625,50.0,0.0,0.0,0.0,0.0,9.0,20158310110478,zcdpatooybxm1xuwovehxq,310_20158310110478,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,94,201703,310_260000656,"2,7510",0,0,17.8,18.8
310_20158310260415,94.0,13,1512602564.0,,,85.5,18.625,7.125,22.4,0.0,3.45,6.95,2.0,1510135405.0,2.0,6.0,0.0,女,310_260000090,毕业,201503,310_20158310260099,25.5,21.75,0,1.428,2118.2,13.236,40.0,0.6,0.0,0.2,0.0,6.2,20158310260415,rjpaauco-rnmxo6kn2x4gg,310_20158310260415,a0euanqnrrzbdsesy4rymw,30,0,19,0,0,81,201703,310_260000656,7510,0,0,16.0,16.0
310_20158310260409,137.0,1768,1514060300.0,0.5266203703703703,,87.5,17.5,12.0,30.666666666666668,23.0,2.625,6.95,2.0,,,,700.0,女,310_260000090,毕业,201503,310_20158310260099,22.875,23.5,0,4.87,2952.6,21.61,40.0,0.4,0.0,0.4,0.0,3.4,20158310260409,vubiauko2pjp2ftinesuxa,310_20158310260409,a0euanqnrrzbdsesy4rymw,31,0,19,0,0,82,201703,310_260000656,7510,99,0,16.0,16.0
310_20158310260411,60.0,13,1513938128.0,,0.53125,94.0,19.125,11.375,27.8,0.0,3.525,7.2,2.25,1493673087.0,1.0,3.0,0.0,女,310_260000090,毕业,201503,310_20158310260099,27.375,23.125,0,0.0,2468.0,26.71,40.0,0.0,0.0,0.0,0.0,4.2,20158310260411,ysauaf2ncztl2wpgthyr1w,310_20158310260411,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,7510,0,0,18.0,18.0
310_20158310260416,492.0,39,1513597422.0,0.0,,94.0,19.0,12.0,29.75,0.0,3.45,7.2,2.25,1513882998.0,2.0,4.0,0.0,女,310_260000090,毕业,201503,310_20158310260099,27.25,22.875,0,4.0,4788.6,4.998,40.0,0.6,0.0,0.2,0.0,22.6,20158310260416,omhsacooprvblgerufwu8q,310_20158310260416,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,7510,0,0,18.0,18.0
310_20158310110454,47.0,12,1506113384.0,,,88.22222222222223,17.666666666666668,10.777777777777779,26.833333333333332,0.0,3.3333333333333335,6.761111111111111,2.088888888888889,,,,0.0,女,310_260000090,注册,201503,310_20158310110099,29.77777777777778,17.77777777777778,0,0.0,1393.0,41.8,50.0,0.0,0.0,0.0,0.0,2.25,20158310110454,cdhjafsnz6ffwh--0wrmtw,310_20158310110454,a0euanqnrrzbdsesy4rymw,37,0,16,0,0,90,201703,310_260000656,"2,7510",0,0,17.6,18.8
310_20168310110255,208.0,17,1513013681.0,,0.4337078651685393,87.06666666666666,15.2,6.666666666666667,53.71904761904762,0.0,0.0,12.816666666666666,3.0166666666666666,,,,0.0,女,310_260000247,注册,201603,310_20168310110014,37.86666666666667,11.4,0,0.0,-5233.0,45.48444444444444,74.07444444444444,0.0,0.0,0.0,0.0,6.555555555555555,20168310110255,k90oat2ozqvg58-j3yomhq,310_20168310110255,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,17.8,19.0
310_20168310260016,138.0,96,1514054910.0,1.1353703703703704,,86.08333333333333,21.333333333333332,10.0,25.0,0.0,2.35,8.829166666666667,1.3333333333333333,,,,0.0,女,310_260000247,注册,201601,310_20168310260003,22.75,19.5,0,4.047142857142857,3601.8571428571427,23.455714285714286,52.38142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,7.142857142857143,20168310260016,0ixxaaeocb1k9p1pprbqsa,310_20168310260016,a0euanqnrrzbdsesy4rymw,33,0,19,0,0,84,201703,310_260000656,7510,0,0,16.0,16.0
310_20168310260007,269.0,32,1513882814.0,,0.3890909090909091,88.16666666666667,21.25,10.0,26.5625,0.0,2.35,9.604166666666666,1.4166666666666667,1510133880.0,1.0,3.0,0.0,女,310_260000247,注册,201601,310_20168310260003,23.166666666666668,20.416666666666668,0,5.688571428571429,8783.0,37.355714285714285,52.38142857142857,0.8571428571428571,0.0,0.5714285714285714,0.0,15.714285714285714,20168310260007,bpbaafenv4nihjcyegcyvq,310_20168310260007,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,90,201703,310_260000656,7510,0,0,17.0,17.0
310_20168310260019,78.0,16,1513862722.0,,,86.0909090909091,23.181818181818183,10.272727272727273,,0.0,2.536363636363636,9.881818181818181,1.4545454545454546,1521971902.0,1.0,2.0,0.0,女,310_260000247,注册,201601,310_20168310260003,25.09090909090909,13.727272727272727,0,1.8114285714285714,4786.285714285715,44.14857142857143,52.38142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,3.4285714285714284,20168310260019,9broar6oejnh00bnsh5-sq,310_20168310260019,a0euanqnrrzbdsesy4rymw,34,0,19,0,0,85,201703,310_260000656,7510,0,0,16.0,16.0
310_20168310260008,66.0,16,1513888893.0,,,86.5,20.916666666666668,9.666666666666666,34.4375,0.0,2.275,8.279166666666667,1.3333333333333333,,,,0.0,女,310_260000247,注册,201601,310_20168310260003,23.25,20.833333333333332,0,2.857142857142857,7626.142857142857,38.58714285714286,52.38142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,3.142857142857143,20168310260008,0lb7acaorqdi54sn9uaita,310_20168310260008,a0euanqnrrzbdsesy4rymw,34,0,16,0,0,82,201703,310_260000656,7510,0,0,16.0,16.0
310_20168310260013,141.0,336,1514057837.0,0.06851851851851852,,88.08333333333333,21.0,10.0,32.0,0.5833333333333334,2.325,9.029166666666667,1.5,1521971724.0,1.0,2.0,52.857142857142854,女,310_260000247,注册,201601,310_20168310260003,23.583333333333332,20.666666666666668,0,5.29,3883.5714285714284,53.30714285714286,52.38142857142857,1.0,0.0,0.5714285714285714,0.0,2.7142857142857144,20168310260013,zapkadao16zlcmjntbsdpg,310_20168310260013,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,93,201703,310_260000656,7510,0,0,18.0,18.0
310_20148310110312,304.0,21,1512383296.0,,,90.94736842105263,12.368421052631579,13.157894736842104,,0.0,6.578947368421052,11.878947368421052,4.5131578947368425,,,,0.0,男,310_260000040,注册,201403,310_20148310110034,37.73684210526316,4.631578947368421,0,0.0,1254.125,45.0425,75.0,0.0,0.0,0.0,0.0,4.875,20148310110312,otfwafunb6bfdkl9dzyb-g,310_20148310110312,a0euanqnrrzbdsesy4rymw,38,0,17,0,0,92,201703,310_260000656,"2,7510",0,0,17.6,18.8
310_20148310110658,144.0,23,1513939931.0,,,68.19047619047619,9.380952380952381,9.142857142857142,,0.0,5.9523809523809526,11.173809523809524,3.776190476190476,,,,0.0,男,310_260000040,注册,201403,310_20148310110133,25.19047619047619,3.4761904761904763,0,0.0,399.5,15.72,66.66666666666667,0.0,0.0,0.0,0.0,2.8333333333333335,20148310110658,dbkqafmnj7zmnpplzivhhw,310_20148310110658,a0euanqnrrzbdsesy4rymw,4,0,18,0,0,60,201703,310_260000656,"2,7510",0,0,19.2,19.0
310_20148310110660,153.0,21,1513950039.0,,,87.21052631578948,10.368421052631579,11.631578947368421,,0.0,6.842105263157895,11.505263157894737,4.257894736842105,,,,0.0,男,310_260000040,注册,201403,310_20148310110133,38.31578947368421,4.2105263157894735,0,0.0,2936.5,21.735,66.66666666666667,0.0,0.0,0.0,0.0,6.0,20148310110660,0gatabooalpktntcyqce-g,310_20148310110660,a0euanqnrrzbdsesy4rymw,39,0,17,0,0,94,201703,310_260000656,"2,7510",0,0,18.4,19.0
310_20148310110661,8.0,4706,1513939646.0,0.1694212962962963,,53.285714285714285,8.619047619047619,8.952380952380953,,5.571428571428571,5.9523809523809526,9.652380952380952,2.9380952380952383,,,,0.0,男,310_260000040,注册,201403,310_20148310110133,15.428571428571429,1.7142857142857142,0,0.0,0.0,25.625,75.0,0.0,0.0,0.0,0.0,0.75,20148310110661,gofvaeqonz9lbs6ifsrcka,310_20148310110661,a0euanqnrrzbdsesy4rymw,0,0,17,0,0,53,201703,310_260000656,"2,7510",0,0,17.0,18.8
310_20148310110663,237.0,44,1514027209.0,,,69.25,6.3,10.4,,0.0,6.0,9.005,3.0875,,,,0.0,男,310_260000040,注册,201403,310_20148310110133,32.5,1.85,0,0.0,2498.3333333333335,18.44333333333333,66.66666666666667,0.0,0.0,0.0,0.0,5.0,20148310110663,hppbatcotl1dgqgxd8kmqa,310_20148310110663,a0euanqnrrzbdsesy4rymw,28,0,17,0,0,82,201703,310_260000656,"2,7510",0,0,17.8,18.8
310_20148310110298,287.0,21,1513002840.0,-0.002916666666666667,,87.84210526315789,11.789473684210526,13.052631578947368,,0.0,6.578947368421052,11.902631578947368,4.521052631578947,,,,-1.5,男,310_260000040,注册,201403,310_20148310110034,35.31578947368421,4.631578947368421,0,0.0,1165.125,42.90125,75.0,0.0,0.0,0.0,0.0,4.75,20148310110298,0vt0ab-ohkjp-aygvnfpaq,310_20148310110298,a0euanqnrrzbdsesy4rymw,37,0,18,0,0,91,201703,310_260000656,"2,7510",0,0,17.0,19.0
310_20148310110318,294.0,22,1513010762.0,,,84.65,11.0,12.35,,0.3,6.25,11.255,4.295,,,,0.0,男,310_260000040,注册,201403,310_20148310110034,35.1,4.35,0,0.0,3763.0,41.03,77.77777777777777,0.0,0.0,0.0,0.0,6.333333333333333,20148310110318,ookdasio0ytjvj78so702a,310_20148310110318,a0euanqnrrzbdsesy4rymw,36,0,17,0,0,90,201703,310_260000656,"2,7510",0,0,17.6,19.0
310_20148310110299,402.0,42,1513003049.0,255.73090277777777,,92.47368421052632,12.736842105263158,13.263157894736842,,0.0,6.578947368421052,12.136842105263158,4.518421052631579,,,,2.25,男,310_260000040,注册,201403,310_20148310110034,38.473684210526315,4.842105263157895,0,0.0,3240.5,34.39375,75.0,0.0,0.0,0.0,0.0,10.375,20148310110299,uukqafqnizzkzxztp4mugg,310_20148310110299,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,17.6,19.0
310_20148310110295,182.0,23,1513002706.0,0.0007986111111111112,,78.23809523809524,12.380952380952381,9.80952380952381,,1.0,5.9523809523809526,11.664285714285715,4.007142857142857,,,,0.3,男,310_260000040,注册,201403,310_20148310110034,30.238095238095237,4.142857142857143,0,0.0,1378.5,61.099,100.0,0.0,0.0,0.0,0.0,6.1,20148310110295,edrladcoepdpw7zy866qmg,310_20148310110295,a0euanqnrrzbdsesy4rymw,36,0,16,0,0,88,201703,310_260000656,"2,7510",0,0,17.8,19.0
310_20148310110301,335.0,987,1512382664.0,0.7517708333333334,,88.73684210526316,12.210526315789474,12.842105263157896,,3.8421052631578947,6.578947368421052,11.942105263157895,4.5,,,,0.0,男,310_260000040,注册,201403,310_20148310110034,35.94736842105263,4.631578947368421,0,0.0,1613.125,40.17375,75.0,0.0,0.0,0.0,0.0,4.625,20148310110301,fertabioioxjl0ewtn8haa,310_20148310110301,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,91,201703,310_260000656,"2,7510",0,0,18.0,18.6
310_20148310110320,453.0,21,1511708825.0,,,86.21052631578948,12.052631578947368,12.473684210526315,,0.0,6.578947368421052,11.928947368421053,4.510526315789473,,,,0.0,男,310_260000040,注册,201403,310_20148310110034,34.0,4.631578947368421,0,0.0,2779.222222222222,50.056666666666665,74.74777777777778,0.0,0.0,0.0,0.0,4.333333333333333,20148310110320,02xiafmnwzbahz9jg4btqw,310_20148310110320,a0euanqnrrzbdsesy4rymw,38,0,16,0,0,90,201703,310_260000656,"2,7510",0,0,17.4,18.8
310_20158310930176,40.0,11,1510242337.0,0.009166666666666667,,95.0,21.0,12.25,,2.75,3.45,9.075,2.0,1496525643.0,3.0,48.0,0.0,女,310_260000090,毕业,201503,310_20158310930099,37.0,10.125,0,0.0,5796.0,28.333333333333332,33.333333333333336,0.0,0.0,0.0,0.0,1.3333333333333333,20158310930176,1qi0acaoirtk0dvl9cdica,310_20158310930176,a0euanqnrrzbdsesy4rymw,36,0,14,0,0,84,201703,310_260000656,"2,7510",0,0,17.6,16.0
